J-Date,Date,Weekday,Open,High,Low,Close,Final,Volume,Value,No,Ticker,Name,Market,Adj Open,Adj High,Adj Low,Adj Close,Adj Final
1403-12-18,2025-03-08,Saturday,7210,7210,7070,7070,7220,4111504,29107617280,274,کاوه,فولاد کاوه جنوب کیش,بورس,3308,3308,3244,3244,3313
1403-12-19,2025-03-09,Sunday,7010,7150,7010,7010,7130,5248464,36792724470,303,کاوه,فولاد کاوه جنوب کیش,بورس,3217,3281,3217,3217,3272
1403-12-20,2025-03-10,Monday,6950,7140,6920,6920,7060,4557382,31583075270,363,کاوه,فولاد کاوه جنوب کیش,بورس,3189,3276,3175,3175,3240
1403-12-21,2025-03-11,Tuesday,6860,6920,6850,6850,6970,5861947,40190959320,313,کاوه,فولاد کاوه جنوب کیش,بورس,3148,3175,3143,3143,3198
1403-12-22,2025-03-12,Wednesday,6960,7170,6920,7160,7000,3738988,26429097810,353,کاوه,فولاد کاوه جنوب کیش,بورس,3194,3290,3175,3285,3212
1403-12-25,2025-03-15,Saturday,7200,7210,7110,7170,7140,8826342,63516604400,400,کاوه,فولاد کاوه جنوب کیش,بورس,3304,3308,3262,3290,3276
1404-01-10,2025-03-30,Sunday,3862,3862,3762,3862,3811,19631907,75115445871,523,کاوه,فولاد کاوه جنوب کیش,بورس,3374,3374,3287,3374,3330
1404-01-16,2025-04-05,Saturday,3924,3924,3711,3750,3807,2844572,10754152152,300,کاوه,فولاد کاوه جنوب کیش,بورس,3428,3428,3242,3276,3326
1404-01-17,2025-04-06,Sunday,3900,3900,3693,3693,3782,5632166,20825302231,273,کاوه,فولاد کاوه جنوب کیش,بورس,3407,3407,3226,3226,3304
1404-01-18,2025-04-07,Monday,3670,3759,3669,3744,3766,4911764,18174110534,438,کاوه,فولاد کاوه جنوب کیش,بورس,3206,3284,3205,3271,3290
1404-01-19,2025-04-08,Tuesday,3878,3878,3780,3791,3776,3957734,15160750820,386,کاوه,فولاد کاوه جنوب کیش,بورس,3388,3388,3302,3312,3299
1404-01-20,2025-04-09,Wednesday,3867,3867,3705,3728,3762,14506660,54428900002,1248,کاوه,فولاد کاوه جنوب کیش,بورس,3378,3378,3237,3257,3287
1404-01-23,2025-04-12,Saturday,3762,3862,3731,3750,3763,10552585,39726176139,486,کاوه,فولاد کاوه جنوب کیش,بورس,3287,3374,3260,3276,3288
1404-01-24,2025-04-13,Sunday,3874,3875,3784,3873,3870,26049767,100805790553,702,کاوه,فولاد کاوه جنوب کیش,بورس,3385,3385,3306,3384,3381
1404-01-25,2025-04-14,Monday,3979,3979,3831,3846,3875,16279632,63120222721,1017,کاوه,فولاد کاوه جنوب کیش,بورس,3476,3476,3347,3360,3385
