J-Date,Date,Weekday,Open,High,Low,Close,Final,Volume,Value,No,Ticker,Name,Market,Adj Open,Adj High,Adj Low,Adj Close,Adj Final
1403-12-06,2025-02-24,Monday,3917,3959,3901,3959,3956,4440374,17567117264,245,تلیسه,دامداری تلیسه نمونه,فرابورس,3404,3441,3391,3441,3438
1403-12-07,2025-02-25,Tuesday,4074,4074,3975,3985,4037,3464015,14015860835,296,تلیسه,دامداری تلیسه نمونه,فرابورس,3541,3541,3455,3464,3509
1403-12-08,2025-02-26,Wednesday,4060,4061,3916,3931,3962,8239035,32641233574,882,تلیسه,دامداری تلیسه نمونه,فرابورس,3529,3530,3404,3417,3444
1403-12-11,2025-03-01,Saturday,4050,4050,3922,3922,3965,2188333,8680069554,481,تلیسه,دامداری تلیسه نمونه,فرابورس,3520,3520,3409,3409,3446
1403-12-12,2025-03-02,Sunday,3910,3988,3908,3930,3931,4060038,15960760118,383,تلیسه,دامداری تلیسه نمونه,فرابورس,3398,3466,3397,3416,3417
1403-12-13,2025-03-03,Monday,3814,3847,3814,3815,3816,6060918,23130149464,772,تلیسه,دامداری تلیسه نمونه,فرابورس,3315,3344,3315,3316,3317
1403-12-14,2025-03-04,Tuesday,3825,3900,3748,3748,3797,3883204,14742960982,933,تلیسه,دامداری تلیسه نمونه,فرابورس,3324,3390,3258,3258,3300
1403-12-15,2025-03-05,Wednesday,3796,3800,3716,3756,3762,3058423,11479082188,770,تلیسه,دامداری تلیسه نمونه,فرابورس,3299,3303,3230,3264,3270
1403-12-18,2025-03-08,Saturday,3762,3762,3650,3650,3681,3390866,12432375050,667,تلیسه,دامداری تلیسه نمونه,فرابورس,3270,3270,3172,3172,3199
1403-12-19,2025-03-09,Sunday,3571,3645,3571,3575,3572,17506676,62526573522,422,تلیسه,دامداری تلیسه نمونه,فرابورس,3104,3168,3104,3107,3105
1403-12-20,2025-03-10,Monday,3637,3637,3465,3465,3484,11024574,38411337452,487,تلیسه,دامداری تلیسه نمونه,فرابورس,3161,3161,3012,3012,3028
1403-12-21,2025-03-11,Tuesday,3400,3500,3380,3380,3395,7210783,24479318005,1367,تلیسه,دامداری تلیسه نمونه,فرابورس,2955,3042,2938,2938,2951
1403-12-22,2025-03-12,Wednesday,3428,3470,3300,3426,3385,5159933,17467619555,1157,تلیسه,دامداری تلیسه نمونه,فرابورس,2979,3016,2868,2978,2942
1403-12-25,2025-03-15,Saturday,3486,3486,3485,3486,3469,3692609,12872429076,163,تلیسه,دامداری تلیسه نمونه,فرابورس,3030,3030,3029,3030,3015
1403-12-26,2025-03-16,Sunday,3569,3573,3490,3573,3554,6317963,22451265511,393,تلیسه,دامداری تلیسه نمونه,فرابورس,3102,3105,3033,3105,3089
1403-12-27,2025-03-17,Monday,3588,3648,3494,3530,3565,4426594,15780345107,1029,تلیسه,دامداری تلیسه نمونه,فرابورس,3118,3171,3037,3068,3098
1403-12-28,2025-03-18,Tuesday,3565,3565,3459,3459,3466,4883678,16928124978,1123,تلیسه,دامداری تلیسه نمونه,فرابورس,3098,3098,3006,3006,3012
1404-01-05,2025-03-25,Tuesday,3460,3569,3460,3540,3516,2900352,10267040390,232,تلیسه,دامداری تلیسه نمونه,فرابورس,3007,3102,3007,3077,3056
1404-01-06,2025-03-26,Wednesday,3540,3616,3540,3567,3543,2434468,8675791257,336,تلیسه,دامداری تلیسه نمونه,فرابورس,3077,3143,3077,3100,3079
1404-01-09,2025-03-29,Saturday,3566,3611,3523,3593,3555,3205413,11408393354,470,تلیسه,دامداری تلیسه نمونه,فرابورس,3099,3138,3062,3123,3090
1404-01-10,2025-03-30,Sunday,3555,3646,3555,3643,3593,2539311,9188462741,274,تلیسه,دامداری تلیسه نمونه,فرابورس,3090,3169,3090,3166,3123
1404-01-16,2025-04-05,Saturday,3684,3699,3610,3626,3634,2824572,10320814622,283,تلیسه,دامداری تلیسه نمونه,فرابورس,3202,3215,3138,3151,3158
1404-01-17,2025-04-06,Sunday,3633,3660,3561,3622,3598,3510406,12605419875,584,تلیسه,دامداری تلیسه نمونه,فرابورس,3158,3181,3095,3148,3127
1404-01-18,2025-04-07,Monday,3531,3705,3531,3605,3604,5163266,18606786710,525,تلیسه,دامداری تلیسه نمونه,فرابورس,3069,3220,3069,3133,3132
1404-01-19,2025-04-08,Tuesday,3712,3712,3712,3712,3712,5921955,21982296960,229,تلیسه,دامداری تلیسه نمونه,فرابورس,3226,3226,3226,3226,3226
1404-01-20,2025-04-09,Wednesday,3790,3800,3630,3679,3705,3373880,12496412212,252,تلیسه,دامداری تلیسه نمونه,فرابورس,3294,3303,3155,3198,3220
1404-01-23,2025-04-12,Saturday,3732,3732,3658,3680,3695,5848721,21612987200,748,تلیسه,دامداری تلیسه نمونه,فرابورس,3244,3244,3179,3198,3211
1404-01-24,2025-04-13,Sunday,3805,3805,3800,3805,3805,4510659,17163019085,135,تلیسه,دامداری تلیسه نمونه,فرابورس,3307,3307,3303,3307,3307
1404-01-25,2025-04-14,Monday,3919,3919,3800,3919,3915,8650898,33869152233,408,تلیسه,دامداری تلیسه نمونه,فرابورس,3406,3406,3303,3406,3403
1404-01-26,2025-04-15,Tuesday,3930,3980,3798,3800,3842,7878914,30268364781,925,تلیسه,دامداری تلیسه نمونه,فرابورس,3416,3459,3301,3303,3339
1404-01-27,2025-04-16,Wednesday,3845,3899,3772,3800,3810,12140855,46255822681,680,تلیسه,دامداری تلیسه نمونه,فرابورس,3342,3389,3278,3303,3311
1404-01-30,2025-04-19,Saturday,3820,3917,3820,3898,3870,5839955,22602705910,387,تلیسه,دامداری تلیسه نمونه,فرابورس,3320,3404,3320,3388,3364
