J-Date,Date,Weekday,Open,High,Low,Close,Final,Volume,Value,No,Ticker,Name,Market,Adj Open,Adj High,Adj Low,Adj Close,Adj Final
1403-07-10,2024-10-01,Tuesday,23400,23800,23400,23400,23500,454897,10681065600,156,زدشت,کشت و صنعت دشت خرم دره,فرابورس,21894,22268,21894,21894,21987
1403-07-11,2024-10-02,Wednesday,23300,23300,23300,23300,23350,514817,11995236100,197,زدشت,کشت و صنعت دشت خرم دره,فرابورس,21800,21800,21800,21800,21847
1403-07-14,2024-10-05,Saturday,23300,23550,23150,23200,23300,313429,7271945550,84,زدشت,کشت و صنعت دشت خرم دره,فرابورس,21800,22034,21660,21707,21800
1403-07-15,2024-10-06,Sunday,23100,23100,23100,23100,23250,136604,3155552400,15,زدشت,کشت و صنعت دشت خرم دره,فرابورس,21613,21613,21613,21613,21753
1403-07-16,2024-10-07,Monday,23050,23450,23050,23350,23250,331319,7709806050,188,زدشت,کشت و صنعت دشت خرم دره,فرابورس,21566,21941,21566,21847,21753
1403-07-17,2024-10-08,Tuesday,23050,23400,23050,23050,23200,217095,5017048400,70,زدشت,کشت و صنعت دشت خرم دره,فرابورس,21566,21894,21566,21566,21707
1403-07-18,2024-10-09,Wednesday,23400,23400,23250,23350,23250,322071,7519526700,142,زدشت,کشت و صنعت دشت خرم دره,فرابورس,21894,21894,21753,21847,21753
1403-07-21,2024-10-12,Saturday,23450,23650,23000,23150,23250,222081,5157174200,159,زدشت,کشت و صنعت دشت خرم دره,فرابورس,21941,22128,21520,21660,21753
1403-07-22,2024-10-13,Sunday,23550,23750,23350,23650,23350,191858,4517487000,146,زدشت,کشت و صنعت دشت خرم دره,فرابورس,22034,22221,21847,22128,21847
1403-07-23,2024-10-14,Monday,23950,23950,22650,22650,22700,770392,17479058300,64,زدشت,کشت و صنعت دشت خرم دره,فرابورس,22408,22408,21192,21192,21239
1403-07-24,2024-10-15,Tuesday,22050,22050,22050,22050,22400,297938,6569532900,31,زدشت,کشت و صنعت دشت خرم دره,فرابورس,20631,20631,20631,20631,20958
1403-07-25,2024-10-16,Wednesday,21750,22650,21750,21750,22150,256988,5594991000,413,زدشت,کشت و صنعت دشت خرم دره,فرابورس,20350,21192,20350,20350,20724
1403-07-28,2024-10-19,Saturday,21500,21500,21500,21500,22000,168132,3614838000,28,زدشت,کشت و صنعت دشت خرم دره,فرابورس,20116,20116,20116,20116,20584
