J-Date,Date,Weekday,Open,High,Low,Close,Final,Volume,Value,No,Ticker,Name,Market,Adj Open,Adj High,Adj Low,Adj Close,Adj Final
1403-06-20,2024-09-10,Tuesday,10710,11270,10660,10820,10790,2558167,27611975340,301,رنیک,جنرال مکانیک,فرابورس,5777,6079,5750,5836,5820
1403-06-21,2024-09-11,Wednesday,10540,11110,10540,11110,11020,2378872,26225686540,225,رنیک,جنرال مکانیک,فرابورس,5685,5993,5685,5993,5944
1403-06-24,2024-09-14,Saturday,11290,11350,10780,10860,11130,2813718,31320583440,372,رنیک,جنرال مکانیک,فرابورس,6090,6122,5815,5858,6004
1403-06-25,2024-09-15,Sunday,10900,11000,10800,10900,10830,1626264,17619163140,161,رنیک,جنرال مکانیک,فرابورس,5880,5933,5826,5880,5842
1403-06-26,2024-09-16,Monday,11010,11020,10510,10520,10650,1267849,13480668360,267,رنیک,جنرال مکانیک,فرابورس,5939,5944,5669,5675,5745
1403-06-27,2024-09-17,Tuesday,10850,10850,10450,10790,10580,6743137,71355791670,590,رنیک,جنرال مکانیک,فرابورس,5853,5853,5637,5820,5707
1403-06-28,2024-09-18,Wednesday,10430,10890,10430,10810,10800,4915708,53113779580,367,رنیک,جنرال مکانیک,فرابورس,5626,5874,5626,5831,5826
1403-07-01,2024-09-22,Sunday,10890,11080,10620,10830,10820,965631,10456971190,163,رنیک,جنرال مکانیک,فرابورس,5874,5977,5728,5842,5836
1403-07-02,2024-09-23,Monday,10850,11140,10830,11140,11060,1560364,17262423420,153,رنیک,جنرال مکانیک,فرابورس,5853,6009,5842,6009,5966
1403-07-03,2024-09-24,Tuesday,11060,11390,11060,11290,11290,5709735,64490296020,390,رنیک,جنرال مکانیک,فرابورس,5966,6144,5966,6090,6090
1403-07-04,2024-09-25,Wednesday,11110,11540,11100,11330,11360,5088113,57785981350,413,رنیک,جنرال مکانیک,فرابورس,5993,6225,5987,6111,6128
1403-07-07,2024-09-28,Saturday,11250,11250,11250,11250,11350,81031,911598750,7,رنیک,جنرال مکانیک,فرابورس,6068,6068,6068,6068,6122
1403-07-08,2024-09-29,Sunday,11240,11240,11240,11240,11240,3185073,35800220520,189,رنیک,جنرال مکانیک,فرابورس,6063,6063,6063,6063,6063
